21244, SG-000-000_20001000005, -67
21256, SG-000-000_20001000005, -67
21258, SG-000-000_20001000005, -68
21268, SG-000-000_20001000005, -60
21270, SG-000-000_20001000005, -60
21375, SG-000-000_20001000005, -59
21387, SG-000-000_20001000005, -63
21467, SG-000-000_20001000005, -60
21469, SG-000-000_20001000005, -60
21481, SG-000-000_20001000005, -59
21491, SG-000-000_20001000005, -56
21494, SG-000-000_20001000005, -56
21496, SG-000-000_20001000005, -56
21524, SG-000-000_20001000005, -59
21527, SG-000-000_20001000005, -59
21536, SG-000-000_20001000005, -67
21539, SG-000-000_20001000005, -67
21587, SG-000-000_20001000005, -56
21589, SG-000-000_20001000005, -56
21598, SG-000-000_20001000005, -62
21600, SG-000-000_20001000005, -62
21634, SG-000-000_20001000005, -63
21650, SG-000-000_20001000005, -69
21667, SG-000-000_20001000005, -63
21670, SG-000-000_20001000005, -61
21680, SG-000-000_20001000005, -72
21698, SG-000-000_20001000005, -64
21700, SG-000-000_20001000005, -67
21723, SG-000-000_20001000005, -66
21725, SG-000-000_20001000005, -66
21771, SG-000-000_20001000005, -63
21802, SG-000-000_20001000005, -65
21812, SG-000-000_20001000005, -67
21814, SG-000-000_20001000005, -67
21824, SG-000-000_20001000005, -65
21827, SG-000-000_20001000005, -66
21905, SG-000-000_20001000005, -64
21907, SG-000-000_20001000005, -65
21955, SG-000-000_20001000005, -66
21967, SG-000-000_20001000005, -65
